IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
060152710,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,02/09/2006,13:40,CENTRAL,NONE,BROADWAY ST / KEARNY ST,-122.405475929231,37.7980180687744,"(37.7980180687744, -122.405475929231)"
060746062,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,07/15/2006,19:31,INGLESIDE,"ARREST, BOOKED",0 Block of LELAND AV,-122.405202907793,37.7118274140818,"(37.7118274140818, -122.405202907793)"
090181400,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,02/19/2009,11:49,NORTHERN,NONE,MCALLISTER ST / GOUGH ST,-122.423545232042,37.779672005548,"(37.779672005548, -122.423545232042)"
060790188,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,07/26/2006,11:46,MISSION,"ARREST, CITED",24TH ST / BARTLETT ST,-122.419560437883,37.7521716091721,"(37.7521716091721, -122.419560437883)"
070534879,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,05/26/2007,02:20,BAYVIEW,NONE,800 Block of CHINABASIN ST,-122.386775025935,37.765377517215,"(37.765377517215, -122.386775025935)"
081034117,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,09/28/2008,22:11,TARAVAL,"ARREST, BOOKED",MORAGA ST / 22ND AV,-122.479817737644,37.7559654084124,"(37.7559654084124, -122.479817737644)"
110470993,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,06/11/2011,14:38,MISSION,"ARREST, CITED",300 Block of VALENCIA ST,-122.422020137013,37.76701047078,"(37.76701047078, -122.422020137013)"
120615797,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,08/04/2012,10:05,RICHMOND,"ARREST, CITED",25TH AV / GEARY BL,-122.484731728932,37.780091707804,"(37.780091707804, -122.484731728932)"
111012605,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,12/19/2011,11:36,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.40950430935,37.781526271747,"(37.781526271747, -122.40950430935)"
081333884,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,12/15/2008,05:58,TARAVAL,"ARREST, BOOKED",LAWTON ST / 21ST AV,-122.469130005097,37.7583035716828,"(37.7583035716828, -122.469130005097)"
100283104,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,03/26/2010,02:11,CENTRAL,"ARREST, BOOKED",POST ST / STOCKTON ST,-122.406775392392,37.7884982866148,"(37.7884982866148, -122.406775392392)"
110677901,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,08/24/2011,01:15,MISSION,"ARREST, BOOKED",2800 Block of 24TH ST,-122.408654193478,37.7527692279339,"(37.7527692279339, -122.408654193478)"
051192676,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,10/22/2005,04:37,TARAVAL,NONE,BROTHERHOOD WAY / LAKE MERCED BL,-122.485226315335,37.7146945275264,"(37.7146945275264, -122.485226315335)"
140118301,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,02/09/2014,20:23,INGLESIDE,"ARREST, BOOKED",SILLIMAN ST / HARVARD ST,-122.420867224578,37.7271120186557,"(37.7271120186557, -122.420867224578)"
070536671,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,05/27/2007,09:09,BAYVIEW,NONE,300 Block of PENNSYLVANIA AV,-122.393480290828,37.7621077921116,"(37.7621077921116, -122.393480290828)"
060845034,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,08/08/2006,11:35,BAYVIEW,NONE,KEITH ST / UNDERWOOD AV,-122.389982996986,37.7287295296745,"(37.7287295296745, -122.389982996986)"
060685426,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,06/28/2006,14:46,BAYVIEW,NONE,1000 Block of GRIFFITH ST,-122.378920771859,37.7286119710993,"(37.7286119710993, -122.378920771859)"
080446082,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,04/28/2008,21:14,RICHMOND,NONE,SCOTT ST / SACRAMENTO ST,-122.438963311203,37.7892067223867,"(37.7892067223867, -122.438963311203)"
100999367,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,10/27/2010,16:53,RICHMOND,"ARREST, BOOKED",CALIFORNIA ST / 27TH AV,-122.487149373879,37.7837840922388,"(37.7837840922388, -122.487149373879)"
100742423,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,08/13/2010,00:01,BAYVIEW,NONE,NEWHALL ST / FAIRFAX AV,-122.387144531601,37.7412982182604,"(37.7412982182604, -122.387144531601)"
120453826,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,06/08/2012,20:15,CENTRAL,NONE,1300 Block of POWELL ST,-122.410053491602,37.7967282614906,"(37.7967282614906, -122.410053491602)"
070416835,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,04/23/2007,19:00,MISSION,NONE,24TH ST / BARTLETT ST,-122.419560437883,37.7521716091721,"(37.7521716091721, -122.419560437883)"
081105122,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,10/16/2008,08:17,TARAVAL,NONE,19TH AV / HOLLOWAY AV,-122.475222189932,37.7210571460375,"(37.7210571460375, -122.475222189932)"
080849458,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,08/13/2008,03:00,BAYVIEW,NONE,CARGO WY / JENNINGS ST,-122.376850076345,37.7401935684325,"(37.7401935684325, -122.376850076345)"
140977505,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,11/17/2014,16:30,INGLESIDE,NONE,3RD ST / BAY SHORE BL,-122.398602528003,37.716040223178,"(37.716040223178, -122.398602528003)"
081351892,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,12/19/2008,20:47,MISSION,NONE,POTRERO AV / CESAR CHAVEZ ST,-122.405096871916,37.7491100050973,"(37.7491100050973, -122.405096871916)"
131064573,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,12/19/2013,03:20,BAYVIEW,"ARREST, BOOKED",1900 Block of JENNINGS ST,-122.387779251837,37.7279423069627,"(37.7279423069627, -122.387779251837)"
100619991,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,07/06/2010,14:00,NORTHERN,NONE,400 Block of GOLDEN GATE AV,-122.418003946248,37.7813938356093,"(37.7813938356093, -122.418003946248)"
070939809,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,09/13/2007,16:31,MISSION,"ARREST, BOOKED",CAPP ST / 24TH ST,-122.417360139477,37.7523063170181,"(37.7523063170181, -122.417360139477)"
091033961,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,10/06/2009,19:52,PARK,NONE,FELL ST / MASONIC AV,-122.445904271169,37.7729953727174,"(37.7729953727174, -122.445904271169)"
080130649,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,02/06/2008,20:10,BAYVIEW,JUVENILE BOOKED,2700 Block of SAN BRUNO AV,-122.403277115529,37.7270392302138,"(37.7270392302138, -122.403277115529)"
090932247,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,09/10/2009,08:50,INGLESIDE,NONE,OCEAN AV / HOWTH ST,-122.449556915345,37.7229598160913,"(37.7229598160913, -122.449556915345)"
030014463,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,01/04/2003,13:42,CENTRAL,NONE,0 Block of GEARY ST,-122.404271795034,37.7878080003666,"(37.7878080003666, -122.404271795034)"
130190886,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,03/06/2013,16:02,RICHMOND,NONE,ANZA ST / STANYAN ST,-122.455842599569,37.7799399733199,"(37.7799399733199, -122.455842599569)"
030945987,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,08/11/2003,00:02,BAYVIEW,NONE,CESAR CHAVEZ ST / VERMONT ST,-122.402868034989,37.749478392917,"(37.749478392917, -122.402868034989)"
140968112,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,11/15/2014,12:14,TENDERLOIN,NONE,TURK ST / JONES ST,-122.412414263581,37.7830037964534,"(37.7830037964534, -122.412414263581)"
070765864,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,07/29/2007,06:20,BAYVIEW,"ARREST, BOOKED",1400 Block of CARROLL AV,-122.390613882288,37.7233482798003,"(37.7233482798003, -122.390613882288)"
040107569,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,01/27/2004,15:35,RICHMOND,NONE,PARK PRESIDIO BL / CALIFORNIA ST,-122.4725886593,37.7844461444265,"(37.7844461444265, -122.4725886593)"
140770252,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,09/12/2014,15:00,NORTHERN,"ARREST, BOOKED",WEBSTER ST / UNION ST,-122.433850462737,37.7972979491885,"(37.7972979491885, -122.433850462737)"
110191393,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,03/06/2011,15:14,TARAVAL,"ARREST, CITED",1900 Block of ORTEGA ST,-122.484393613669,37.7520762174726,"(37.7520762174726, -122.484393613669)"
130304877,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,04/15/2013,12:11,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.410774214375,37.8084350175869,"(37.8084350175869, -122.410774214375)"
140166071,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,02/26/2014,19:30,TARAVAL,NONE,IRVING ST / 33RD AV,-122.492126984656,37.762900100331,"(37.762900100331, -122.492126984656)"
051337941,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,11/27/2005,18:04,MISSION,"ARREST, BOOKED",20TH ST / POTRERO AV,-122.406948026853,37.7593672733914,"(37.7593672733914, -122.406948026853)"
040982311,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,09/22/2004,11:30,TARAVAL,NONE,200 Block of ORIZABA AV,-122.462527182353,37.7141893572398,"(37.7141893572398, -122.462527182353)"
081313660,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,12/09/2008,11:26,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452289660492,37.7256933575703,"(37.7256933575703, -122.452289660492)"
130023431,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,01/10/2013,11:12,SOUTHERN,NONE,JESSIE ST / 6TH ST,-122.409247675547,37.7813987340892,"(37.7813987340892, -122.409247675547)"
081020401,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,09/25/2008,13:45,TARAVAL,NONE,19TH AV / DENSLOWE DR,-122.475003009213,37.724912078558,"(37.724912078558, -122.475003009213)"
030611605,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,05/19/2003,14:30,BAYVIEW,NONE,18TH ST / MINNESOTA ST,-122.390700766707,37.762925314,"(37.762925314, -122.390700766707)"
090451087,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,04/30/2009,13:46,BAYVIEW,NONE,1000 Block of PENNSYLVANIA AV,-122.392595731886,37.7528128358477,"(37.7528128358477, -122.392595731886)"
090413918,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,04/22/2009,17:55,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,"(37.7627436601147, -122.421747650463)"
100836587,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,09/10/2010,08:02,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452428220398,37.7257172546557,"(37.7257172546557, -122.452428220398)"
141079471,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,12/23/2014,20:38,TARAVAL,NONE,ORTEGA ST / SUNSET BL,-122.495095293867,37.7515433614493,"(37.7515433614493, -122.495095293867)"
060473027,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,05/03/2006,22:00,SOUTHERN,JUVENILE BOOKED,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
120000201,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,01/01/2012,01:00,CENTRAL,"ARREST, CITED",500 Block of BROADWAY ST,-122.406438680555,37.7978382116474,"(37.7978382116474, -122.406438680555)"
110251674,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,03/27/2011,19:50,BAYVIEW,NONE,RHODEISLAND ST / 23RD ST,-122.401590336879,37.7545698243645,"(37.7545698243645, -122.401590336879)"
050292138,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,03/15/2005,14:20,MISSION,NONE,CESAR CHAVEZ ST / YORK ST,-122.407767261253,37.7484240251983,"(37.7484240251983, -122.407767261253)"
060567664,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,05/29/2006,08:30,CENTRAL,NONE,400 Block of COLUMBUS AV,-122.408407397189,37.7991423265238,"(37.7991423265238, -122.408407397189)"
090913532,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,09/05/2009,09:52,SOUTHERN,"ARREST, BOOKED",BERRY ST / 4TH ST,-122.393357241451,37.7757876218293,"(37.7757876218293, -122.393357241451)"
091202592,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,11/22/2009,15:00,CENTRAL,NONE,400 Block of JEFFERSON ST,-122.419919493342,37.8076403511907,"(37.8076403511907, -122.419919493342)"
090842038,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,08/17/2009,22:32,RICHMOND,"ARREST, BOOKED",ARGUELLO BL / ANZA ST,-122.458733742325,37.7793315985732,"(37.7793315985732, -122.458733742325)"
031115654,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,09/22/2003,15:30,NORTHERN,NONE,UNION ST / WEBSTER ST,-122.433850462709,37.7972979491662,"(37.7972979491662, -122.433850462709)"
120033688,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,01/12/2012,20:43,BAYVIEW,"ARREST, CITED",600 Block of BAY SHORE BL,-122.406927079427,37.7371112764221,"(37.7371112764221, -122.406927079427)"
080009555,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,01/03/2008,14:12,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)"
140958737,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,11/12/2014,10:52,NORTHERN,NONE,GOUGH ST / PAGE ST,-122.422407312809,37.7740841093313,"(37.7740841093313, -122.422407312809)"
110169118,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,02/26/2011,20:55,BAYVIEW,NONE,SHAFTER AV / JENNINGS ST,-122.386985864218,37.7289204123466,"(37.7289204123466, -122.386985864218)"
070912996,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,09/06/2007,16:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
091284857,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,12/17/2009,15:53,MISSION,"ARREST, BOOKED",19TH ST / COLLINGWOOD ST,-122.435959381188,37.759221191963,"(37.759221191963, -122.435959381188)"
090515053,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,05/31/2009,19:04,NORTHERN,NONE,LARKIN ST / MYRTLE ST,-122.417999278691,37.7856407526644,"(37.7856407526644, -122.417999278691)"
071094400,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,10/25/2007,07:30,MISSION,"ARREST, BOOKED",2500 Block of MARIPOSA ST,-122.408805452633,37.7631689864934,"(37.7631689864934, -122.408805452633)"
121023006,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,12/20/2012,04:08,SOUTHERN,NONE,100 Block of OTIS ST,-122.420303482492,37.770896885856,"(37.770896885856, -122.420303482492)"
030239401,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,02/26/2003,17:00,MISSION,"ARREST, CITED",0 Block of LINDA ST,-122.423017163583,37.7608183312525,"(37.7608183312525, -122.423017163583)"
130397678,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,05/14/2013,09:45,NORTHERN,NONE,VANNESS AV / BROADWAY ST,-122.423413057205,37.795737109246,"(37.795737109246, -122.423413057205)"
030920622,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,08/03/2003,13:30,NORTHERN,NONE,JACKSON ST / GOUGH ST,-122.426337367009,37.7935175616075,"(37.7935175616075, -122.426337367009)"
081297644,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,07/24/2008,16:17,SOUTHERN,NONE,KING ST / 3RD ST,-122.391845617192,37.778124778322,"(37.778124778322, -122.391845617192)"
140411149,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,05/16/2014,16:20,CENTRAL,NONE,JONES ST / NORTHPOINT ST,-122.417081753218,37.8061420853862,"(37.8061420853862, -122.417081753218)"
061218717,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,11/15/2006,10:13,PARK,"ARREST, BOOKED",COLE ST / FULTON ST,-122.451360061171,37.7751741554658,"(37.7751741554658, -122.451360061171)"
120833507,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,10/16/2012,21:42,NORTHERN,"ARREST, CITED",VANNESS AV / SUTTER ST,-122.421762501792,37.7875490095115,"(37.7875490095115, -122.421762501792)"
030094409,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,01/23/2003,23:55,SOUTHERN,"ARREST, BOOKED",FOLSOM ST / MOSS ST,-122.407294586743,37.7771781355997,"(37.7771781355997, -122.407294586743)"
041439488,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,12/20/2004,12:10,INGLESIDE,"ARREST, CITED",GENEVA AV / NAPLES ST,-122.436177137657,37.7142089385587,"(37.7142089385587, -122.436177137657)"
070737459,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,07/21/2007,19:00,BAYVIEW,NONE,INGALLS ST / HARBOR RD,-122.379932683403,37.7333815339796,"(37.7333815339796, -122.379932683403)"
031087558,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,09/15/2003,09:29,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)"
070047327,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,01/13/2007,20:40,SOUTHERN,"ARREST, BOOKED",POTRERO AV / DIVISION ST,-122.408011336061,37.7692444493655,"(37.7692444493655, -122.408011336061)"
030719641,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,06/15/2003,00:06,BAYVIEW,"ARREST, BOOKED",BARNEVELD AV / JERROLD AV,-122.402701071841,37.7463358668741,"(37.7463358668741, -122.402701071841)"
110808902,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,10/07/2011,11:00,CENTRAL,NONE,CALIFORNIA ST / LEAVENWORTH ST,-122.415754657295,37.7912067696835,"(37.7912067696835, -122.415754657295)"
031422108,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,12/06/2003,01:40,BAYVIEW,NONE,600 Block of INDIANA ST,-122.39172714593,37.762851481453,"(37.762851481453, -122.39172714593)"
110737997,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,09/13/2011,17:44,INGLESIDE,"ARREST, CITED",200 Block of BOCANA ST,-122.418123595113,37.7398933063785,"(37.7398933063785, -122.418123595113)"
080328979,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,03/29/2008,11:20,MISSION,"ARREST, CITED",21ST ST / VALENCIA ST,-122.421118473704,37.7569011511725,"(37.7569011511725, -122.421118473704)"
100326710,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,04/08/2010,16:50,BAYVIEW,"ARREST, CITED",KEITH ST / THOMAS AV,-122.389421299039,37.7293538492444,"(37.7293538492444, -122.389421299039)"
060612714,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,06/09/2006,17:46,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
031087144,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,09/14/2003,22:15,PARK,"ARREST, BOOKED",0 Block of LEVANT ST,-122.442259650589,37.7642194454928,"(37.7642194454928, -122.442259650589)"
091044485,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,10/09/2009,08:00,PARK,NONE,300 Block of LAGUNAHONDA BL,-122.458680189782,37.7481554692332,"(37.7481554692332, -122.458680189782)"
091190373,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,11/19/2009,04:57,NORTHERN,"ARREST, BOOKED",CHESTNUT ST / SCOTT ST,-122.441178352537,37.8001881690514,"(37.8001881690514, -122.441178352537)"
090865836,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,08/23/2009,21:00,BAYVIEW,NONE,BAY SHORE BL / MARIN ST,-122.403538936234,37.7481188207029,"(37.7481188207029, -122.403538936234)"
060054962,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,01/14/2006,23:30,NORTHERN,NONE,1900 Block of UNION ST,-122.431809947334,37.7975014780581,"(37.7975014780581, -122.431809947334)"
150001097,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,01/01/2015,06:04,BAYVIEW,NONE,600 Block of MISSOURI ST,-122.396100402003,37.7591673695367,"(37.7591673695367, -122.396100402003)"
090021549,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,01/07/2009,08:24,BAYVIEW,"ARREST, BOOKED",100 Block of INDUSTRIAL ST,-122.40262427436,37.739286719667,"(37.739286719667, -122.40262427436)"
071196404,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,11/21/2007,22:59,CENTRAL,"ARREST, BOOKED",500 Block of LOMBARD ST,-122.410893406016,37.8031507524822,"(37.8031507524822, -122.410893406016)"
031173975,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,10/06/2003,02:12,BAYVIEW,"ARREST, BOOKED",3RD ST / OAKDALE AV,-122.390697630726,37.7347969947664,"(37.7347969947664, -122.390697630726)"
071255828,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,12/08/2007,09:38,MISSION,NONE,ALABAMA ST / 24TH ST,-122.410962664755,37.752684919614,"(37.752684919614, -122.410962664755)"
031446744,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,12/12/2003,14:00,BAYVIEW,"ARREST, BOOKED",100 Block of EXECUTIVE PARK BL,-122.393319107405,37.711208427132,"(37.711208427132, -122.393319107405)"
100676101,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,07/24/2010,01:14,BAYVIEW,NONE,1200 Block of REVERE AV,-122.383679778616,37.7279208527818,"(37.7279208527818, -122.383679778616)"
080475570,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,05/06/2008,15:56,INGLESIDE,JUVENILE BOOKED,NEY ST / MISSION ST,-122.430183053756,37.7298605291009,"(37.7298605291009, -122.430183053756)"
060371039,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,04/07/2006,02:03,INGLESIDE,"ARREST, BOOKED",800 Block of CORTLAND AV,-122.414235499783,37.7388517685098,"(37.7388517685098, -122.414235499783)"
090114934,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,02/01/2009,01:39,CENTRAL,"ARREST, BOOKED",BROADWAY ST / MONTGOMERY ST,-122.403864541976,37.7982226437427,"(37.7982226437427, -122.403864541976)"
050603325,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,05/30/2005,13:38,TARAVAL,NONE,2600 Block of VICENTE ST,-122.495268908047,37.7385038959713,"(37.7385038959713, -122.495268908047)"
110736080,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,09/13/2011,00:30,PARK,NONE,DIVISADERO ST / PAGE ST,-122.437235589841,37.7722041939719,"(37.7722041939719, -122.437235589841)"
130573759,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,09/06/2013,23:00,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,"(37.7627436601147, -122.421747650463)"
140447398,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,05/29/2014,03:30,RICHMOND,"ARREST, BOOKED",24TH AV / GEARY BL,-122.483663577628,37.7801399018132,"(37.7801399018132, -122.483663577628)"
080375431,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,04/10/2008,19:23,INGLESIDE,"ARREST, BOOKED",SILVER AV / LISBON ST,-122.428668349862,37.7285338395148,"(37.7285338395148, -122.428668349862)"
050915976,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,08/15/2005,23:10,CENTRAL,NONE,800 Block of PACIFIC AV,-122.409652663162,37.7964914531604,"(37.7964914531604, -122.409652663162)"
041386544,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,12/06/2004,15:33,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
100229885,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,03/10/2010,15:06,TARAVAL,"ARREST, CITED",JUNIPERO SERRA BL / WINSTON DR,-122.472055313907,37.7268239063089,"(37.7268239063089, -122.472055313907)"
040009915,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,01/03/2004,23:15,PARK,NONE,7TH AV / IRVING ST,-122.464173729417,37.7641301468423,"(37.7641301468423, -122.464173729417)"
130862916,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,10/12/2013,01:42,INGLESIDE,"ARREST, BOOKED",2000 Block of BAY SHORE BL,-122.399766787626,37.7141809476816,"(37.7141809476816, -122.399766787626)"
130071048,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,01/25/2013,17:20,RICHMOND,NONE,19TH AV / CABRILLO ST,-122.477898867786,37.7747291221187,"(37.7747291221187, -122.477898867786)"
091070690,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,10/17/2009,02:09,SOUTHERN,"ARREST, BOOKED",MONTGOMERY ST / POST ST,-122.402070243227,37.7887198688133,"(37.7887198688133, -122.402070243227)"
100249162,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,03/16/2010,08:50,INGLESIDE,NONE,MISSION ST / BOSWORTH ST,-122.426391018521,37.7336749150104,"(37.7336749150104, -122.426391018521)"
070877500,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,08/28/2007,20:35,TARAVAL,NONE,100 Block of GRAFTON AV,-122.454616903212,37.7199820184131,"(37.7199820184131, -122.454616903212)"
070416976,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,03/26/2007,16:26,BAYVIEW,NONE,PALOU AV / 3RD ST,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)"
080783129,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,07/25/2008,17:02,SOUTHERN,"ARREST, BOOKED",3RD ST / KING ST,-122.391845617192,37.778124778322,"(37.778124778322, -122.391845617192)"
091080166,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,10/19/2009,23:09,MISSION,"ARREST, CITED",500 Block of GRANDVIEW AV,-122.442743978654,37.7511775163917,"(37.7511775163917, -122.442743978654)"
080966654,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,09/12/2008,02:01,BAYVIEW,"ARREST, BOOKED",1100 Block of HOLLISTER AV,-122.393411735551,37.7202363012033,"(37.7202363012033, -122.393411735551)"
080097732,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,01/28/2008,16:33,MISSION,"ARREST, CITED",600 Block of CAPP ST,-122.417802962628,37.7562822236574,"(37.7562822236574, -122.417802962628)"
050604248,NON-CRIMINAL,TRAFFIC ACCIDENT,Monday,05/30/2005,17:31,TARAVAL,NONE,BROAD ST / CAPITOL AV,-122.459023622401,37.7131719024717,"(37.7131719024717, -122.459023622401)"
051315856,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,11/10/2005,20:00,CENTRAL,NONE,TAYLOR ST / VALLEJO ST,-122.413747886305,37.7979555343556,"(37.7979555343556, -122.413747886305)"
